지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),지면온도(°C)
108,서울,2018-01-11 10:00,-11.1,,3.7,320,46,1.2,-20.4,1015.9,1,.48,,1,Sc,-5.4
108,서울,2018-01-11 11:00,-10.2,,3.5,320,41,1.2,-20.9,1016,1,.84,,1,Sc,-3.6
108,서울,2018-01-11 12:00,-8.6,,2.6,250,40,1.3,-19.8,1015.7,1,1.11,,1,Sc,-1.8
108,서울,2018-01-11 13:00,-8.6,,3.4,290,41,1.3,-19.5,1015.3,1,1.2,,1,Sc,-.9
108,서울,2018-01-11 14:00,-7.4,,3.3,270,38,1.3,-19.3,1015.2,1,1.15,,2,Sc,-.5
108,서울,2018-01-11 15:00,-8.3,,3.8,320,42,1.4,-18.9,1015.4,1,.93,,1,Sc,-.9
108,서울,2018-01-11 16:00,-8.2,,2.8,290,39,1.3,-19.7,1015.6,1,.63,,1,Sc,-1.8
108,서울,2018-01-11 17:00,-9.3,,2.8,290,43,1.3,-19.6,1016,1,.28,,1,Sc,-3.8
108,서울,2018-01-11 18:00,-10.4,,2.3,290,43,1.2,-20.6,1016.4,.3,.02,,0,,-5.3
108,서울,2018-01-11 19:00,-10.9,,3,290,44,1.2,-20.7,1017,,,,,,-6.2
108,서울,2018-01-11 20:00,-11.6,,1.8,340,49,1.2,-20.1,1017.7,,,,,,-6.9
108,서울,2018-01-11 21:00,-12.4,,2.2,290,51,1.2,-20.4,1018.2,,,,0,,-7.6
108,서울,2018-01-11 22:00,-12.9,,2.8,290,52,1.2,-20.7,1018.6,,,,,,-8.1
108,서울,2018-01-11 23:00,-13.2,,1.5,320,51,1.1,-21.2,1018.8,,,,,,-8.5
108,서울,2018-01-12 00:00,-13.6,,1.6,290,49,1.1,-22,1018.8,,,,0,,-8.8
108,서울,2018-01-12 01:00,-13.7,,3,290,47,1,-22.6,1019,,,,,,-9.1
108,서울,2018-01-12 02:00,-13.8,,2.6,290,43,.9,-23.7,1019.1,,,,,,-9.3
108,서울,2018-01-12 03:00,-14.1,,1.8,340,45,.9,-23.4,1019.2,,,,0,,-9.6
108,서울,2018-01-12 04:00,-14.3,,2,340,45,.9,-23.6,1019.3,,,,0,,-9.8
108,서울,2018-01-12 05:00,-14.6,,1.1,320,45,.9,-23.9,1019.4,,,,0,,-10
108,서울,2018-01-12 06:00,-14.9,,2.3,290,45,.9,-24.2,1020.1,,,,0,,-10.1
108,서울,2018-01-12 07:00,-15.1,,.9,340,45,.9,-24.4,1020.4,,,,0,,-10.3
108,서울,2018-01-12 08:00,-15.1,,1.2,20,44,.8,-24.6,1021.2,0,0,,0,,-10.4
108,서울,2018-01-12 09:00,-14.9,,1.2,340,40,.8,-25.5,1021.9,.5,.16,,0,,-9.5
108,서울,2018-01-12 10:00,-13,,2.2,320,37,.8,-24.6,1022.2,1,.59,,0,,-6.8
108,서울,2018-01-12 11:00,-11.2,,2.4,320,31,.8,-25,1022,1,.94,,0,,-4.1
108,서울,2018-01-12 12:00,-9.6,,2,290,27,.8,-25.1,1021.7,1,1.17,,0,,-2.3
108,서울,2018-01-12 13:00,-8.2,,2,270,29,1,-23.1,1021,1,1.19,,0,,-1.1
108,서울,2018-01-12 14:00,-7.2,,2.3,290,28,1,-22.6,1020.6,1,1.14,,0,,-.6
108,서울,2018-01-12 15:00,-6.5,,2.4,290,26,1,-22.8,1020.3,1,.96,,0,,-.6
108,서울,2018-01-12 16:00,-5.8,,1.1,290,21,.8,-24.6,1020,1,.66,,0,,-1.6
108,서울,2018-01-12 17:00,-6.5,,1.5,290,22,.8,-24.7,1019.7,1,.28,,0,,-3.5
108,서울,2018-01-12 18:00,-7.5,,2,290,28,1,-22.9,1020,.3,.02,,0,,-4.7
108,서울,2018-01-12 19:00,-8.2,,1.1,290,32,1.1,-22,1020.1,,,,,,-5.6
108,서울,2018-01-12 20:00,-7.9,,1.4,320,31,1,-22.1,1020.3,,,,,,-5
108,서울,2018-01-12 21:00,-7.4,,1.4,270,33,1.2,-20.9,1020.5,,,,9,Sc,-4.8
108,서울,2018-01-12 22:00,-6.9,,1.6,290,39,1.4,-18.5,1020.6,,,,9,Sc,-4.4
108,서울,2018-01-12 23:00,-6.7,,1.3,320,36,1.3,-19.3,1020.8,,,,9,Sc,-4.3
108,서울,2018-01-13 00:00,-6.6,0,1.6,290,39,1.5,-18.2,1020.8,,,,9,Sc,-4.2
108,서울,2018-01-13 01:00,-6.5,,.5,20,45,1.7,-16.4,1020.5,,,,9,Sc,-4.2
108,서울,2018-01-13 02:00,-6.4,,.9,20,40,1.5,-17.8,1020.3,,,,9,Sc,-4.3
108,서울,2018-01-13 03:00,-6.5,0,.7,340,42,1.6,-17.3,1020.5,,,,9,Sc,-4.4
108,서울,2018-01-13 04:00,-6.4,,.8,50,46,1.7,-16.1,1019.9,,,,9,Sc,-4.4
108,서울,2018-01-13 05:00,-6.3,,.8,20,51,1.9,-14.8,1019.8,,,,9,Sc,-4.3
108,서울,2018-01-13 06:00,-6.4,0,.6,90,59,2.2,-13.1,1019.7,,,,9,Sc,-4.1
108,서울,2018-01-13 07:00,-6.5,,.6,90,68,2.6,-11.4,1020,,,,10,StNs,-3.9
108,서울,2018-01-13 08:00,-6.5,,.8,50,72,2.7,-10.7,1020.4,0,0,.2,10,StNs,-3.8
108,서울,2018-01-13 09:00,-6.3,.2,.6,70,76,2.9,-9.8,1020.8,0,.05,.4,10,StNs,-3.1
108,서울,2018-01-13 10:00,-5.5,,.7,90,72,2.9,-9.7,1021.5,.4,.29,.6,9,Sc,-2.1
108,서울,2018-01-13 11:00,-4.8,,1,50,70,3,-9.4,1021.9,0,.21,.6,9,Sc,-1.3
108,서울,2018-01-13 12:00,-3.7,.2,1.1,50,66,3.1,-9.1,1021.6,0,.45,.4,9,Sc,-.4
108,서울,2018-01-13 13:00,-2.5,,1.4,90,62,3.2,-8.7,1021.3,.3,.66,,9,Sc,.7
108,서울,2018-01-13 14:00,-1.8,,.7,50,62,3.3,-8.1,1021.1,.2,.55,,9,Sc,.5
108,서울,2018-01-13 15:00,-1.5,,.9,20,62,3.4,-7.8,1020.9,0,.28,,9,Sc,.5
108,서울,2018-01-13 16:00,-1.2,,.9,50,63,3.5,-7.3,1021.1,0,.19,,9,Sc,.1
108,서울,2018-01-13 17:00,-1.4,,1,20,68,3.8,-6.5,1020.9,0,.11,,9,Sc,-.1
108,서울,2018-01-13 18:00,-2.6,,1,20,73,3.7,-6.7,1021.2,0,.01,,9,Sc,-1.2
108,서울,2018-01-13 19:00,-3.3,,.8,50,76,3.6,-6.9,1021.5,,,,,,-2.6
108,서울,2018-01-13 20:00,-3.9,,1.1,70,78,3.6,-7.1,1021.5,,,,,,-3.6
108,서울,2018-01-13 21:00,-4.1,,.7,50,79,3.6,-7.2,1021.9,,,,3,Sc,-4.1
108,서울,2018-01-13 22:00,-4.3,,.4,0,81,3.6,-7,1022,,,,,,-4.6
108,서울,2018-01-13 23:00,-4.4,,.7,50,81,3.6,-7.1,1022.3,,,,,,-4.8
108,서울,2018-01-14 00:00,-4.4,,.7,340,81,3.6,-7.1,1022.2,,,,8,Sc,-4.5
108,서울,2018-01-14 01:00,-3.7,,.9,90,79,3.7,-6.8,1021.7,,,,,,-3.1
108,서울,2018-01-14 02:00,-3.5,,1,110,78,3.7,-6.7,1021.3,,,,,,-3.3
108,서울,2018-01-14 03:00,-3.6,,1.6,90,78,3.7,-6.8,1021,,,,4,Sc,-4
108,서울,2018-01-14 04:00,-4,,1.2,90,79,3.6,-7.1,1020.7,,,,2,Sc,-4.8
108,서울,2018-01-14 05:00,-4.2,,1.2,90,79,3.5,-7.3,1020.7,,,,4,Sc,-4.4
108,서울,2018-01-14 06:00,-4.3,,1.1,90,79,3.5,-7.4,1020.7,,,,2,Sc,-5.1
108,서울,2018-01-14 07:00,-4.4,,1.4,90,80,3.5,-7.3,1021.2,,,,6,Sc,-4.8
108,서울,2018-01-14 08:00,-3.8,,.8,180,79,3.6,-6.9,1021.2,0,0,,9,Sc,-3.8
108,서울,2018-01-14 09:00,-3.4,,1.6,90,77,3.7,-6.8,1020.9,.1,.12,,7,Sc,-2.9
108,서울,2018-01-14 10:00,-2.1,,1.7,90,72,3.8,-6.4,1021.1,.5,.34,,9,Sc,-.9
108,서울,2018-01-14 11:00,-.5,,.7,110,64,3.8,-6.4,1020.8,.6,.49,,9,Sc,.1
108,서울,2018-01-14 12:00,1.2,,.8,110,58,3.9,-6.1,1019.9,.6,.74,,8,Sc,1.8
108,서울,2018-01-14 13:00,3,,1.4,110,52,3.9,-5.9,1018.3,1,.9,,6,Sc,3.1
108,서울,2018-01-14 14:00,3.7,,.6,90,53,4.2,-5,1017.2,.8,.74,,9,Sc,2.9
108,서울,2018-01-14 15:00,4.6,,.9,200,50,4.2,-4.9,1016.5,.6,.62,,8,Sc,2.6
108,서울,2018-01-14 16:00,5.3,,1.8,180,49,4.4,-4.5,1015.8,.8,.43,,6,ScCi,1.6
108,서울,2018-01-14 17:00,4.5,,1.1,160,51,4.3,-4.7,1015.7,.6,.17,,8,Sc,.7
108,서울,2018-01-14 18:00,4.1,,1.3,180,53,4.3,-4.6,1015.5,0,0,,9,Sc,.1
108,서울,2018-01-14 19:00,3.9,,1.1,160,54,4.4,-4.5,1015.3,,,,,,.1
108,서울,2018-01-14 20:00,3.5,,1,110,55,4.3,-4.7,1014.8,,,,,,-.2
108,서울,2018-01-14 21:00,3.1,,.4,0,58,4.4,-4.3,1014.5,,,,9,Sc,0
108,서울,2018-01-14 22:00,2.8,,.6,20,60,4.5,-4.2,1014,,,,,,0
108,서울,2018-01-14 23:00,2.7,,.6,20,60,4.4,-4.3,1013.7,,,,,,0
108,서울,2018-01-15 00:00,3,,.5,360,60,4.5,-4,1013.9,,,,9,Sc,.1
108,서울,2018-01-15 01:00,3,,.9,360,62,4.7,-3.5,1013.4,,,,,,.1
108,서울,2018-01-15 02:00,3.6,,.9,180,65,5.2,-2.3,1013.2,,,,,,.1
108,서울,2018-01-15 03:00,4.4,,1.7,200,70,5.8,-.6,1012.9,,,,9,Sc,.3
108,서울,2018-01-15 04:00,4.9,,1.8,200,73,6.3,.4,1012.5,,,,9,Sc,.7
108,서울,2018-01-15 05:00,5,,1.9,200,76,6.6,1.1,1012,,,,9,Sc,1
108,서울,2018-01-15 06:00,4.9,0,3,290,83,7.2,2.2,1012.4,,,,10,ScAs,1.3
108,서울,2018-01-15 07:00,4.4,,1,270,87,7.3,2.4,1012.8,,,,9,Sc,.6
108,서울,2018-01-15 08:00,4.1,,1.1,250,85,6.9,1.7,1012.9,0,0,,8,Sc,-.4
108,서울,2018-01-15 09:00,3.9,.2,1.7,270,86,6.9,1.7,1013.6,0,.11,,8,Sc,.6
108,서울,2018-01-15 10:00,4.2,,2.2,290,82,6.7,1.3,1014.4,.1,.22,,8,Sc,2.3
108,서울,2018-01-15 11:00,4.7,,2.3,320,75,6.4,.6,1014.9,1,.54,,8,Sc,3.1
108,서울,2018-01-15 12:00,6.2,,1.9,290,64,6.1,-.1,1014.4,1,.79,,4,Sc,5.8
108,서울,2018-01-15 13:00,6.1,,2.3,290,61,5.8,-.8,1013.9,1,.91,,2,Sc,6
108,서울,2018-01-15 14:00,7.1,,2.1,290,52,5.2,-2.1,1012.8,.8,.76,,8,Ci,6.2
108,서울,2018-01-15 15:00,7.4,,1.7,290,38,3.9,-6,1012.1,1,.63,,9,Ci,5.1
108,서울,2018-01-15 16:00,7.5,,.9,290,37,3.8,-6.2,1012.2,.8,.48,,8,Ci,3.2
108,서울,2018-01-15 17:00,6.5,,.8,290,40,3.9,-6.1,1012.4,.8,.23,,3,Ci,0
108,서울,2018-01-15 18:00,5.2,,1.3,290,44,3.9,-6,1012.4,0,0,,6,Ci,0
108,서울,2018-01-15 19:00,4.4,,1.2,270,53,4.4,-4.3,1012.2,,,,,,0
108,서울,2018-01-15 20:00,3.7,,1.3,290,58,4.6,-3.8,1012.1,,,,,,0
108,서울,2018-01-15 21:00,3.4,,.8,360,59,4.6,-3.8,1012.5,,,,9,Ci,0
108,서울,2018-01-15 22:00,3,,1.6,290,61,4.6,-3.8,1012.3,,,,,,0
108,서울,2018-01-15 23:00,2.4,,.6,290,63,4.6,-3.9,1011.6,,,,,,-.1
108,서울,2018-01-16 00:00,1.8,,1.2,290,67,4.7,-3.6,1011.8,,,,6,Ci,-.3
108,서울,2018-01-16 01:00,1.2,,.7,290,64,4.3,-4.8,1011,,,,,,-.4
108,서울,2018-01-16 02:00,.5,,.7,20,72,4.6,-3.9,1010.7,,,,,,-.5
108,서울,2018-01-16 03:00,.3,,.6,360,70,4.4,-4.5,1010.9,,,,9,Ac,-.4
108,서울,2018-01-16 04:00,.8,,.7,360,65,4.2,-5,1010.2,,,,9,Ac,-.2
108,서울,2018-01-16 05:00,1.1,,.5,360,64,4.2,-4.9,1009.9,,,,10,As,-.2
108,서울,2018-01-16 06:00,1.2,,.6,20,69,4.6,-3.8,1009.4,,,,10,As,-.2
108,서울,2018-01-16 07:00,1.1,,.6,20,69,4.6,-3.9,1009.6,,,,10,As,-.2
108,서울,2018-01-16 08:00,1.2,,.6,20,68,4.5,-4,1009.6,0,0,,10,As,-.2
108,서울,2018-01-16 09:00,1.9,,.8,360,65,4.6,-3.9,1009.9,0,.06,,10,ScAs,0
108,서울,2018-01-16 10:00,2.7,,.5,70,60,4.4,-4.3,1009.8,0,.18,,10,ScAs,0
108,서울,2018-01-16 11:00,3.9,,.8,360,57,4.6,-3.8,1009.6,0,.28,,10,ScAs,.3
108,서울,2018-01-16 12:00,5.2,,1.2,70,52,4.6,-3.8,1008,0,.45,,10,As,1.3
108,서울,2018-01-16 13:00,5.8,,.8,70,47,4.3,-4.6,1006.7,0,.53,,9,AcCi,2.1
108,서울,2018-01-16 14:00,6.5,,.8,50,43,4.2,-5.2,1005.9,.5,.52,,10,As,3
108,서울,2018-01-16 15:00,6.3,,.3,0,40,3.8,-6.3,1006.5,0,.19,,10,ScAs,2.8
108,서울,2018-01-16 16:00,5.8,,.9,20,50,4.6,-3.8,1006.6,0,.11,,10,ScAs,2.2
108,서울,2018-01-16 17:00,5.2,,.8,360,58,5.1,-2.4,1005.9,0,.08,,10,ScAs,1.5
108,서울,2018-01-16 18:00,4.9,0,1.4,20,59,5.1,-2.4,1005.3,0,0,,10,ScAs,.8
108,서울,2018-01-16 19:00,4.6,,1,50,57,4.8,-3.2,1005.4,,,,,,.7
108,서울,2018-01-16 20:00,4.5,,.8,50,58,4.9,-3,1005.8,,,,,,.6
108,서울,2018-01-16 21:00,4.3,,.7,90,56,4.6,-3.7,1005.3,,,,9,Sc,.3
108,서울,2018-01-16 22:00,4,,.3,0,57,4.6,-3.7,1005.1,,,,,,0
108,서울,2018-01-16 23:00,3.9,,.9,20,60,4.9,-3.1,1005.6,,,,,,-.1
108,서울,2018-01-17 00:00,3.5,,.4,0,62,4.9,-3.1,1005.7,,,,10,As,-.2
108,서울,2018-01-17 01:00,3.3,,.4,0,64,5,-2.8,1005.4,,,,,,-.4
108,서울,2018-01-17 02:00,3.1,,.8,110,65,5,-2.8,1005.1,,,,,,0
108,서울,2018-01-17 03:00,3,,.8,290,67,5.1,-2.5,1005.2,,,,10,As,0
108,서울,2018-01-17 04:00,3,,.5,360,68,5.2,-2.3,1006,,,,10,ScAs,0
108,서울,2018-01-17 05:00,2.9,,.8,90,66,5,-2.8,1005.8,,,,10,ScAs,0
108,서울,2018-01-17 06:00,2.7,,1.1,20,71,5.3,-2,1005.9,,,,10,As,0
108,서울,2018-01-17 07:00,2.5,,.9,90,71,5.2,-2.2,1005.9,,,,10,As,0
108,서울,2018-01-17 08:00,2.6,,.6,360,70,5.2,-2.3,1006.3,0,0,,9,Sc,0
108,서울,2018-01-17 09:00,3,,.7,20,66,5,-2.7,1006.6,0,.12,,9,Sc,.1
108,서울,2018-01-17 10:00,4.3,,.5,20,58,4.8,-3.2,1007.3,0,.23,,9,Sc,2.7
108,서울,2018-01-17 11:00,6,,1,360,51,4.8,-3.3,1007.5,.7,.55,,6,Sc,5.2
108,서울,2018-01-17 12:00,8.1,,1.4,180,51,5.5,-1.4,1006.4,.9,.75,,4,Sc,7.5
108,서울,2018-01-17 13:00,8,,1.8,250,54,5.8,-.7,1007.5,.4,.57,,9,Sc,7.1
108,서울,2018-01-17 14:00,7.7,,2.6,290,54,5.7,-1,1007.4,.6,.58,,3,Sc,7.1
108,서울,2018-01-17 15:00,8.5,,1.3,290,49,5.4,-1.6,1006.3,1,.73,,0,,6.8
108,서울,2018-01-17 16:00,8.3,,1.2,200,54,5.9,-.4,1005.5,1,.44,,1,Sc,4.7
108,서울,2018-01-17 17:00,7.2,,3.3,270,57,5.8,-.7,1007.6,.2,.19,,6,Sc,2.4
108,서울,2018-01-17 18:00,5.2,,2.9,290,62,5.5,-1.5,1007.9,0,.01,,8,Ci,.4
108,서울,2018-01-17 19:00,4.2,,2.4,290,68,5.6,-1.1,1008.7,,,,,,-.8
108,서울,2018-01-17 20:00,3.5,,1.7,320,72,5.7,-1,1008.7,,,,,,0
108,서울,2018-01-17 21:00,3.1,,1.1,290,74,5.7,-1,1009.4,,,,9,ScCi,0
108,서울,2018-01-17 22:00,2.8,,.5,320,74,5.6,-1.3,1009.6,,,,,,0
108,서울,2018-01-17 23:00,2.7,,.8,290,74,5.5,-1.4,1009.8,,,,,,0
108,서울,2018-01-18 00:00,2.7,,1,270,73,5.4,-1.6,1010.1,,,,9,Sc,0
108,서울,2018-01-18 01:00,3.2,,1.9,290,72,5.6,-1.3,1010.4,,,,10,ScAs,0
108,서울,2018-01-18 02:00,3.3,,1.2,270,73,5.7,-1,1010.2,,,,10,ScAs,0
108,서울,2018-01-18 03:00,3.6,0,1.7,270,74,5.8,-.6,1010.9,,,,10,St,0
108,서울,2018-01-18 04:00,3.3,,2.1,270,80,6.2,.1,1010.5,,,,9,St,0
108,서울,2018-01-18 05:00,2.6,,2,290,82,6.1,-.1,1010.4,,,,6,St,0
108,서울,2018-01-18 06:00,2.2,,2,290,82,5.9,-.5,1010.5,,,,5,St,0
108,서울,2018-01-18 07:00,1.5,,1.1,290,86,5.9,-.5,1011.2,,,,3,St,-.1
108,서울,2018-01-18 08:00,1.1,,1.2,290,86,5.7,-.9,1011,0,0,,9,Sc,-.1
108,서울,2018-01-18 09:00,1.2,,2.1,270,84,5.6,-1.2,1012.4,0,.07,,9,Sc,0
108,서울,2018-01-18 10:00,1.4,,2.1,320,81,5.5,-1.5,1013,0,.21,,9,Sc,0
108,서울,2018-01-18 11:00,1.8,,1.8,290,75,5.2,-2.1,1013.4,.1,.35,,9,Sc,.1
108,서울,2018-01-18 12:00,2.5,,2.4,290,72,5.3,-2,1013.4,,,,9,Sc,.9
108,서울,2018-01-18 13:00,3.5,,3.2,290,54,4.2,-4.9,1012.5,.9,.68,,9,ScCi,4.4
108,서울,2018-01-18 14:00,4.4,,2.3,290,42,3.5,-7.4,1012.3,.8,.72,,9,ScCi,6.1
108,서울,2018-01-18 15:00,4.2,,2.3,320,36,3,-9.5,1012.6,.6,.57,,9,ScCi,5.2
108,서울,2018-01-18 16:00,3.6,,2.4,340,42,3.3,-8.1,1012.7,0,.29,,9,ScCi,2.8
108,서울,2018-01-18 17:00,2.8,,2.1,320,46,3.5,-7.6,1013.3,0,.14,,9,Ci,.8
108,서울,2018-01-18 18:00,2,,2.1,290,39,2.8,-10.5,1013.4,0,.01,,9,Ci,-.8
108,서울,2018-01-18 19:00,1.5,,1,340,41,2.8,-10.3,1014.1,,,,,,0
108,서울,2018-01-18 20:00,1.1,,1.2,290,44,2.9,-9.8,1014.3,,,,,,0
108,서울,2018-01-18 21:00,.8,,1.5,290,45,2.9,-9.8,1014.7,,,,9,Ci,-.1
108,서울,2018-01-18 22:00,.7,,2,290,45,2.9,-9.9,1015.2,,,,,,-.2
108,서울,2018-01-18 23:00,.6,,2.3,340,47,3,-9.4,1015.3,,,,,,-.2
108,서울,2018-01-19 00:00,.3,,1.8,340,45,2.8,-10.2,1015.1,,,,9,,-.4
108,서울,2018-01-19 01:00,0,,1.7,320,43,2.6,-11.1,1015,,,,,,-.3
108,서울,2018-01-19 02:00,-.3,,1.7,320,44,2.6,-11.1,1014.7,,,,,,-.5
108,서울,2018-01-19 03:00,-.6,,1.7,290,43,2.5,-11.6,1014.9,,,,9,Ci,-.5
108,서울,2018-01-19 04:00,-.7,,1.4,290,45,2.6,-11.1,1014.3,,,,9,Ci,-.6
108,서울,2018-01-19 05:00,-1.4,,1.4,290,47,2.6,-11.2,1014.1,,,,9,Ci,-.8
108,서울,2018-01-19 06:00,-1.8,,1.4,290,49,2.6,-11.1,1014.2,,,,7,Ci,-1.3
108,서울,2018-01-19 07:00,-2,,1.9,290,49,2.6,-11.3,1015.2,,,,1,Ci,-1.6
108,서울,2018-01-19 08:00,-2.5,,1,270,50,2.5,-11.5,1015.2,0,0,,7,Ci,-1.7
108,서울,2018-01-19 09:00,-2.1,,1.3,290,42,2.2,-13.3,1015.5,.4,.17,,7,Ci,-.9
108,서울,2018-01-19 10:00,0,,1.3,290,29,1.8,-15.9,1015.8,1,.52,,6,Ci,-.1
108,서울,2018-01-19 11:00,2.2,,.6,340,20,1.4,-18.5,1014.9,1,.83,,7,Ci,.2
108,서울,2018-01-19 12:00,4.3,,1.5,290,28,2.3,-12.6,1014.1,1,.98,,2,Ci,.7
108,서울,2018-01-19 13:00,4.7,,2.6,290,26,2.2,-13.2,1013.1,1,1.11,,2,Ci,1.8
108,서울,2018-01-19 14:00,4.7,,3.6,320,24,2,-14.2,1012.8,1,1.08,,1,Ci,2.8
108,서울,2018-01-19 15:00,5.4,,2.4,320,25,2.2,-13.1,1011.8,1,.9,,0,,3.1
108,서울,2018-01-19 16:00,4.9,,2.8,320,27,2.3,-12.5,1011.9,1,.65,,3,Ci,1.8
108,서울,2018-01-19 17:00,4.1,,3.1,290,34,2.8,-10.3,1011.6,1,.28,,4,Ci,-.2
108,서울,2018-01-19 18:00,2.9,,1.6,270,45,3.4,-7.8,1012.4,.3,.04,,5,Ci,0
108,서울,2018-01-19 19:00,2,,1.8,290,48,3.4,-7.8,1012.2,,,,,,0
108,서울,2018-01-19 20:00,1.2,,.6,360,51,3.4,-7.8,1012.2,,,,,,-.3
108,서울,2018-01-19 21:00,.5,,.8,320,52,3.3,-8.2,1012.3,,,,0,,-.4
108,서울,2018-01-19 22:00,0,,.8,290,56,3.4,-7.7,1012.3,,,,,,-.5
108,서울,2018-01-19 23:00,-.5,,.9,270,59,3.5,-7.5,1012.9,,,,,,-.6
108,서울,2018-01-20 00:00,-.6,,.6,320,60,3.5,-7.4,1012.6,,,,0,,-.8
108,서울,2018-01-20 01:00,-.9,,.4,0,64,3.7,-6.8,1012.4,,,,,,-1.1
108,서울,2018-01-20 02:00,-.9,,.6,320,65,3.7,-6.6,1012.2,,,,,,-1.2
108,서울,2018-01-20 03:00,-.9,,.2,0,65,3.7,-6.6,1012.3,,,,9,Sc,-1.1
108,서울,2018-01-20 04:00,-.7,,.6,360,65,3.8,-6.4,1011.8,,,,9,Sc,-.8
108,서울,2018-01-20 05:00,-.3,,.6,20,62,3.7,-6.7,1011.5,,,,9,Sc,-.8
108,서울,2018-01-20 06:00,-.1,,.4,0,60,3.6,-6.9,1011.5,,,,9,Sc,-.6
108,서울,2018-01-20 07:00,.2,,.3,0,60,3.7,-6.6,1011.5,,,,9,Sc,-.8
108,서울,2018-01-20 08:00,.3,,.4,0,63,3.9,-5.9,1011.8,0,0,,8,Sc,-.8
108,서울,2018-01-20 09:00,.9,,.9,200,63,4.1,-5.3,1012.3,0,.07,,9,Sc,-.3
108,서울,2018-01-20 10:00,2.1,,1.2,200,60,4.3,-4.8,1012.5,0,.3,,9,Sc,-.1
108,서울,2018-01-20 11:00,3.7,,1.8,180,59,4.7,-3.5,1012.5,.5,.51,,3,Sc,.3
108,서울,2018-01-20 12:00,5.3,,2.6,200,55,4.9,-3,1011.9,1,.85,,8,Sc,1.5
108,서울,2018-01-20 13:00,6.3,,3,270,55,5.3,-2,1011.5,.9,.85,,9,Sc,2.8
108,서울,2018-01-20 14:00,5.9,,3.2,320,61,5.7,-1,1010.8,.7,.52,,9,Sc,1.9
108,서울,2018-01-20 15:00,6.3,,3,270,55,5.3,-2,1010.5,.9,.68,,6,Sc,2.4
108,서울,2018-01-20 16:00,6.6,,3,270,42,4.1,-5.4,1010.2,.9,.48,,3,Sc,2.4
108,서울,2018-01-20 17:00,5.7,,1.8,270,53,4.9,-3.1,1010.3,.4,.22,,4,Sc,.8
108,서울,2018-01-20 18:00,4.6,,3.2,290,55,4.7,-3.6,1011.1,0,.03,,0,,0
108,서울,2018-01-20 19:00,3.5,,1.7,270,66,5.2,-2.2,1012,,,,,,0
108,서울,2018-01-20 20:00,2.9,,1.2,320,66,5,-2.8,1012.4,,,,,,0
108,서울,2018-01-20 21:00,2.1,,2.8,340,48,3.4,-7.7,1012.7,,,,0,,-.2
108,서울,2018-01-20 22:00,1.5,,2.4,340,48,3.3,-8.3,1013.1,,,,,,-.4
108,서울,2018-01-20 23:00,.8,,1.7,290,53,3.4,-7.7,1013.3,,,,,,-.5
108,서울,2018-01-21 00:00,-.3,,1.9,290,60,3.6,-7.1,1013.3,,,,0,,-.6
108,서울,2018-01-21 01:00,-.8,,.4,0,58,3.3,-8,1013.6,,,,,,-.9
108,서울,2018-01-21 02:00,-1.5,,1,290,63,3.5,-7.6,1013.8,,,,,,-1.3
108,서울,2018-01-21 03:00,-2,,.5,340,60,3.2,-8.7,1013.8,,,,0,,-1.6
108,서울,2018-01-21 04:00,-2.3,,.7,360,47,2.4,-12.1,1013.5,,,,0,,-1.9
108,서울,2018-01-21 05:00,-2.6,,1.1,340,49,2.5,-11.8,1013.3,,,,0,,-2.2
108,서울,2018-01-21 06:00,-3.1,,1.4,290,54,2.6,-11.1,1013.4,,,,0,,-2.5
108,서울,2018-01-21 07:00,-3.2,,1.2,290,54,2.6,-11.2,1013.6,,,,0,,-2.8
108,서울,2018-01-21 08:00,-3.6,,.5,360,53,2.5,-11.8,1013.5,0,0,,0,,-2.9
108,서울,2018-01-21 09:00,-3.2,,.8,20,46,2.2,-13.2,1014.4,.4,.15,,0,,-2
108,서울,2018-01-21 10:00,-1.3,,.8,20,37,2.1,-14.1,1014.6,1,.47,,0,,-.3
108,서울,2018-01-21 11:00,1.9,,1,200,25,1.7,-16.1,1014.8,1,.78,,0,,0
108,서울,2018-01-21 12:00,3.9,,1.6,270,30,2.4,-12.1,1014.3,1,.91,,0,,.6
108,서울,2018-01-21 13:00,4.9,,2,230,22,1.9,-15,1013.4,1,1,,0,,1.4
108,서울,2018-01-21 14:00,5.4,,1.2,290,18,1.6,-17,1012.1,1,.96,,0,,2.2
108,서울,2018-01-21 15:00,5.4,,2.2,270,20,1.8,-15.8,1012.5,1,.8,,0,,2.1
108,서울,2018-01-21 16:00,4.7,,2.1,320,17,1.5,-18.3,1012,1,.55,,1,Ci,.8
108,서울,2018-01-21 17:00,3.8,,1.3,290,20,1.6,-17.1,1011.4,.8,.24,,0,,0
108,서울,2018-01-21 18:00,2.5,,2,320,24,1.8,-16,1011.7,0,.02,,0,,0
108,서울,2018-01-21 19:00,1.3,,1.3,290,25,1.7,-16.6,1011.7,,,,,,-.2
108,서울,2018-01-21 20:00,.3,,.4,0,27,1.7,-16.5,1011.8,,,,,,-.4
108,서울,2018-01-21 21:00,-.1,,.5,340,29,1.8,-16,1011.3,,,,8,Ci,-.4
108,서울,2018-01-21 22:00,-.3,,.7,20,32,1.9,-15,1010.8,,,,,,-.5
